"Cliente_ID","Edad","Genero","Articulo Comprado","Categoria","Monto de compra (USD)","Ciudad","Tamaño","Color","Calificacion_cliente","Suscripcion","Envio","Descuento aplicado","Codigo promocional usado","Compas anteriores","Metodo de pago","Frecuencia de compras"
"3506","48","Mujer","Joyería","Accesorios","42","Indiana","L","Rojo","3.7","No","Envío en 2 días","No","No","40","Transferencia bancaria","Trimestral"
"3507","18","Mujer","Camisa","Ropa","57","Illinois","L","Aceituna","3.7","No","Envío en 2 días","No","No","12","Efectivo","Quincenal"
"3508","46","Mujer","Bolso","Accesorios","65","Colorado","S","Morado","4.2","No","Recogida en tienda","No","No","33","Tarjeta de crédito","Trimestral"
"3509","52","Mujer","Pantalón","Ropa","54","Pensilvania","M","Gris","4.7","No","Estándar","No","No","49","Transferencia bancaria","Semanal"
"3510","50","Mujer","Camiseta","Ropa","22","Ohio","L","Marrón","4.3","No","Aire al día siguiente","No","No","43","Venmo","Quincenal"
"3511","49","Mujer","Zapatos deportivos","Calzado","96","Pensilvania","S","Naranja","4.9","No","Envío en 2 días","No","No","14","Venmo","Mensual"
"3512","69","Mujer","Joyería","Accesorios","81","Misisipi","M","Azul","3.9","No","Envío en 2 días","No","No","21","Tarjeta de crédito","Trimestral"
"3513","36","Mujer","Camisa","Ropa","46","Kentucky","M","Blanco","3.4","No","Envío Gratis","No","No","31","Tarjeta de débito","Trimestral"
"3514","30","Mujer","Blusa","Ropa","74","Alaska","XL","Carbón","4.2","No","Recogida en tienda","No","No","29","Tarjeta de crédito","Quincenal"
"3515","25","Mujer","Zapatos deportivos","Calzado","50","Georgia","XL","Gris","4.7","No","Expres","No","No","32","Efectivo","Mensual"
"3516","19","Mujer","Vestido","Ropa","80","Dakota del Sur","XL","Carbón","4","No","Aire al día siguiente","No","No","16","Tarjeta de débito","Quincenal"
"3517","34","Mujer","Botas","Calzado","56","Carolina del Sur","S","Blanco","4","No","Envío Gratis","No","No","38","PayPal","Quincenal"
"3518","29","Mujer","Falda","Ropa","69","Tennessee","M","Naranja","3.1","No","Aire al día siguiente","No","No","34","Tarjeta de débito","Trimestral"
"3519","50","Mujer","Camisa","Ropa","97","Colorado","M","Negro","4.2","No","Estándar","No","No","30","PayPal","Trimestral"
"3520","31","Mujer","Shorts","Ropa","66","Wisconsin","M","Blanco","3.7","No","Aire al día siguiente","No","No","14","Transferencia bancaria","Quincenal"
"3521","41","Mujer","Tiene","Accesorios","70","Georgia","S","Marrón","3.1","No","Expres","No","No","33","Transferencia bancaria","Mensual"
"3522","52","Mujer","Calzado","Calzado","50","Maryland","M","Rosado","3.7","No","Recogida en tienda","No","No","35","Venmo","Semanal"
"3523","27","Mujer","Pantalón","Ropa","85","New Jersey","M","Amarillo","3.2","No","Recogida en tienda","No","No","13","Efectivo","Trimestral"
"3524","49","Mujer","Mochila","Accesorios","59","Nevada","M","Cian","2.8","No","Estándar","No","No","30","Efectivo","Quincenal"
"3525","69","Mujer","Pantalón","Ropa","74","Míchigan","L","Plata","2.9","No","Envío Gratis","No","No","30","Tarjeta de crédito","Mensual"
"3526","45","Mujer","Gafas de sol","Accesorios","38","Wyoming","L","Aceituna","3.5","No","Estándar","No","No","47","Transferencia bancaria","Anualmente"
"3527","20","Mujer","Suéter","Ropa","99","Massachusetts","M","Aceituna","3.8","No","Expres","No","No","1","PayPal","Trimestral"
"3528","25","Mujer","Blusa","Ropa","97","Washington","S","Carbón","4.7","No","Envío Gratis","No","No","1","Efectivo","Semanal"
"3529","38","Mujer","Bufanda","Accesorios","67","Maine","L","Gris","4.5","No","Envío Gratis","No","No","33","PayPal","Anualmente"
"3530","55","Mujer","Camiseta","Ropa","20","Montana","S","Marrón","3.9","No","Aire al día siguiente","No","No","43","Transferencia bancaria","Semanal"
"3531","62","Mujer","Gafas de sol","Accesorios","45","Oklahoma","L","Negro","3.4","No","Expres","No","No","37","PayPal","Semanal"
"3532","54","Mujer","Calzado","Calzado","52","Dakota del Norte","XL","Violeta","4.6","No","Envío en 2 días","No","No","23","Efectivo","Trimestral"
"3533","61","Mujer","Pantalón","Ropa","68","Connecticut","L","Añil","4.6","No","Estándar","No","No","12","Tarjeta de crédito","Anualmente"
"3534","50","Mujer","Zapatos deportivos","Calzado","98","Texas","L","Amarillo","4.7","No","Estándar","No","No","30","Venmo","Quincenal"
"3535","65","Mujer","Calzado","Calzado","83","Delaware","M","Gris","3.2","No","Expres","No","No","7","Efectivo","Semanal"
"3536","68","Mujer","Shorts","Ropa","51","Misisipi","M","Rojo","5","No","Expres","No","No","20","Tarjeta de débito","Mensual"
"3537","55","Mujer","Bolso","Accesorios","21","Minnesota","L","Melocotón","4.5","No","Expres","No","No","10","Venmo","Mensual"
"3538","57","Mujer","Bolso","Accesorios","92","Georgia","M","Gris","3.5","No","Estándar","No","No","40","Tarjeta de crédito","Trimestral"
"3539","56","Mujer","Calzado","Calzado","63","Iowa","S","Blanco","4.5","No","Recogida en tienda","No","No","21","Venmo","Mensual"
"3540","29","Mujer","Joyería","Accesorios","56","Nueva York","S","Verde","3.2","No","Expres","No","No","17","Tarjeta de crédito","Quincenal"
"3541","24","Mujer","Shorts","Ropa","95","Nevada","M","Magenta","4.6","No","Envío Gratis","No","No","5","Transferencia bancaria","Semanal"
"3542","59","Mujer","Blusa","Ropa","66","Virginia","M","Aceituna","4","No","Aire al día siguiente","No","No","22","PayPal","Anualmente"
"3543","62","Mujer","Abrigo","Abrigos","28","Idaho","S","Aceituna","4.2","No","Expres","No","No","5","Venmo","Semanal"
"3544","58","Mujer","Tiene","Accesorios","83","Colorado","M","Azul","4.1","No","Estándar","No","No","18","PayPal","Trimestral"
"3545","64","Mujer","Calcetines","Ropa","55","Wisconsin","XL","Carbón","3.6","No","Envío en 2 días","No","No","42","Efectivo","Trimestral"
"3546","48","Mujer","Sandalias","Calzado","28","Connecticut","M","Amarillo","3.7","No","Envío en 2 días","No","No","22","Tarjeta de débito","Anualmente"
"3547","60","Mujer","Bufanda","Accesorios","79","Kansas","M","Violeta","3.6","No","Envío Gratis","No","No","37","Transferencia bancaria","Quincenal"
"3548","52","Mujer","Bufanda","Accesorios","31","Pensilvania","L","Magenta","3.8","No","Estándar","No","No","23","Tarjeta de crédito","Anualmente"
"3549","63","Mujer","Blusa","Ropa","37","Utah","M","Rojo","3","No","Estándar","No","No","47","Tarjeta de débito","Quincenal"
"3550","44","Mujer","Camiseta","Ropa","34","Oregón","M","Cian","3.4","No","Envío en 2 días","No","No","11","Transferencia bancaria","Quincenal"
"3551","63","Mujer","Calzado","Calzado","74","Virginia Occidental","S","Naranja","4.8","No","Estándar","No","No","32","Efectivo","Semanal"
"3552","66","Mujer","Guantes","Accesorios","31","Montana","L","Negro","2.6","No","Recogida en tienda","No","No","20","Venmo","Semanal"
"3553","22","Mujer","Gafas de sol","Accesorios","66","Kentucky","M","Azul","2.9","No","Aire al día siguiente","No","No","3","PayPal","Trimestral"
"3554","62","Mujer","Calzado","Calzado","99","Minnesota","M","Carbón","4.9","No","Envío Gratis","No","No","32","Transferencia bancaria","Semanal"
"3555","39","Mujer","Vestido","Ropa","55","Luisiana","M","Añil","5","No","Envío Gratis","No","No","5","Tarjeta de crédito","Quincenal"
"3556","25","Mujer","Blusa","Ropa","23","Delaware","L","Plata","4.6","No","Aire al día siguiente","No","No","45","Efectivo","Trimestral"
"3557","70","Mujer","Suéter","Ropa","88","Arizona","M","Marrón","4.2","No","Expres","No","No","43","Efectivo","Quincenal"
"3558","52","Mujer","Chaqueta","Abrigos","26","Nevada","M","Melocotón","4.9","No","Aire al día siguiente","No","No","1","PayPal","Trimestral"
"3559","68","Mujer","Mochila","Accesorios","94","Alaska","L","Magenta","4.8","No","Estándar","No","No","9","Venmo","Trimestral"
"3560","18","Mujer","Shorts","Ropa","25","Utah","M","Beige","3","No","Aire al día siguiente","No","No","13","Venmo","Trimestral"
"3561","18","Mujer","Calcetines","Ropa","96","Kansas","XL","Violeta","3.5","No","Expres","No","No","5","Tarjeta de crédito","Anualmente"
"3562","63","Mujer","Zapatos deportivos","Calzado","29","Carolina del Norte","L","Negro","3.4","No","Estándar","No","No","39","Tarjeta de crédito","Quincenal"
"3563","47","Mujer","Zapatos deportivos","Calzado","36","Maryland","M","Cian","3.4","No","Envío Gratis","No","No","7","Transferencia bancaria","Semanal"
"3564","43","Mujer","Blusa","Ropa","90","Maine","M","Verde","4.9","No","Estándar","No","No","8","Tarjeta de crédito","Trimestral"
"3565","60","Mujer","Guantes","Accesorios","38","Illinois","S","Marrón","4.4","No","Envío Gratis","No","No","40","Venmo","Anualmente"
"3566","49","Mujer","Bolso","Accesorios","52","Pensilvania","S","Gris","4.2","No","Recogida en tienda","No","No","35","PayPal","Mensual"
"3567","28","Mujer","Vaqueros","Ropa","88","Alaska","S","Naranja","3.1","No","Aire al día siguiente","No","No","14","Venmo","Mensual"
"3568","32","Mujer","Bufanda","Accesorios","56","Nuevo México","S","Plata","4","No","Aire al día siguiente","No","No","26","Tarjeta de crédito","Mensual"
"3569","29","Mujer","Sandalias","Calzado","71","Arkansas","M","Morado","4.8","No","Aire al día siguiente","No","No","14","PayPal","Trimestral"
"3570","35","Mujer","Sandalias","Calzado","94","Alaska","M","Aceituna","3.3","No","Expres","No","No","9","Transferencia bancaria","Quincenal"
"3571","23","Mujer","Vestido","Ropa","97","Luisiana","XL","Cerceta","4.7","No","Estándar","No","No","32","Tarjeta de débito","Anualmente"
"3572","70","Mujer","Falda","Ropa","27","Dakota del Norte","M","Blanco","3.2","No","Estándar","No","No","15","Transferencia bancaria","Trimestral"
"3573","23","Mujer","Shorts","Ropa","28","Rhode Island","M","Negro","5","No","Estándar","No","No","25","Tarjeta de crédito","Mensual"
"3574","43","Mujer","Vaqueros","Ropa","67","Connecticut","L","Marrón","4.9","No","Envío Gratis","No","No","27","PayPal","Mensual"
"3575","29","Mujer","Calcetines","Ropa","70","Nueva York","M","Cian","4.9","No","Expres","No","No","39","Transferencia bancaria","Trimestral"
"3576","61","Mujer","Abrigo","Abrigos","95","Kentucky","M","Violeta","3.7","No","Expres","No","No","49","Venmo","Quincenal"
"3577","29","Mujer","Botas","Calzado","24","Maine","L","Amarillo","3","No","Expres","No","No","12","Venmo","Quincenal"
"3578","66","Mujer","Cinturón","Accesorios","35","Misuri","S","Amarillo","2.6","No","Estándar","No","No","13","Transferencia bancaria","Semanal"
"3579","46","Mujer","Calzado","Calzado","22","Georgia","L","Aceituna","2.6","No","Estándar","No","No","22","Transferencia bancaria","Trimestral"
"3580","34","Mujer","Bufanda","Accesorios","66","Arizona","L","Aceituna","4.8","No","Estándar","No","No","19","Tarjeta de crédito","Trimestral"
"3581","51","Mujer","Blusa","Ropa","83","Nuevo Hampshire","M","Magenta","3.2","No","Envío en 2 días","No","No","3","Efectivo","Quincenal"
"3582","26","Mujer","Vestido","Ropa","95","Georgia","M","Naranja","4.9","No","Aire al día siguiente","No","No","50","Tarjeta de crédito","Semanal"
"3583","23","Mujer","Shorts","Ropa","41","California","S","Beige","3.4","No","Envío en 2 días","No","No","15","PayPal","Anualmente"
"3584","52","Mujer","Blusa","Ropa","77","Arizona","L","Marrón","2.7","No","Recogida en tienda","No","No","44","Tarjeta de crédito","Trimestral"
"3585","39","Mujer","Zapatos deportivos","Calzado","52","Florida","L","Añil","4.8","No","Expres","No","No","48","Tarjeta de débito","Mensual"
"3586","39","Mujer","Guantes","Accesorios","41","Nueva York","XL","Gris","4.1","No","Estándar","No","No","4","Venmo","Quincenal"
"3587","33","Mujer","Sudadera con capucha","Ropa","28","Idaho","M","Amarillo","4.6","No","Recogida en tienda","No","No","12","PayPal","Quincenal"
"3588","33","Mujer","Suéter","Ropa","90","Virginia","S","Violeta","4.4","No","Estándar","No","No","33","Tarjeta de débito","Anualmente"
"3589","23","Mujer","Gafas de sol","Accesorios","55","Míchigan","M","Magenta","3.5","No","Envío en 2 días","No","No","40","Efectivo","Anualmente"
"3590","31","Mujer","Cinturón","Accesorios","73","Nuevo Hampshire","M","Azul","4.8","No","Aire al día siguiente","No","No","38","Efectivo","Trimestral"
"3591","27","Mujer","Vestido","Ropa","87","Dakota del Sur","M","Gris","2.9","No","Envío en 2 días","No","No","19","Venmo","Trimestral"
"3592","48","Mujer","Chaqueta","Abrigos","89","Dakota del Sur","M","Oro","3.2","No","Envío en 2 días","No","No","38","Transferencia bancaria","Trimestral"
"3593","61","Mujer","Botas","Calzado","82","New Jersey","L","Lavanda","4.4","No","Envío en 2 días","No","No","18","Venmo","Quincenal"
"3594","63","Mujer","Sandalias","Calzado","80","Wyoming","M","Negro","4.6","No","Aire al día siguiente","No","No","24","PayPal","Mensual"
"3595","19","Mujer","Bufanda","Accesorios","87","Alabama","L","Carbón","2.6","No","Envío en 2 días","No","No","29","Venmo","Trimestral"
"3596","21","Mujer","Blusa","Ropa","41","Dakota del Sur","M","Violeta","3.1","No","Recogida en tienda","No","No","14","PayPal","Anualmente"
"3597","28","Mujer","Sudadera con capucha","Ropa","83","Carolina del Sur","M","Carbón","4.3","No","Estándar","No","No","44","Efectivo","Quincenal"
"3598","29","Mujer","Gafas de sol","Accesorios","71","Nuevo México","M","Marrón","3.1","No","Estándar","No","No","18","Transferencia bancaria","Trimestral"
"3599","23","Mujer","Sudadera con capucha","Ropa","76","Connecticut","XL","Morado","4.6","No","Recogida en tienda","No","No","19","Transferencia bancaria","Quincenal"
"3600","37","Mujer","Bufanda","Accesorios","34","Kansas","S","Melocotón","4.6","No","Expres","No","No","4","Efectivo","Semanal"
"3601","67","Mujer","Vestido","Ropa","81","Carolina del Sur","XL","Aceituna","2.7","No","Envío Gratis","No","No","25","Efectivo","Quincenal"
"3602","34","Mujer","Camiseta","Ropa","47","Carolina del Norte","M","Añil","3","No","Aire al día siguiente","No","No","3","PayPal","Mensual"
"3603","58","Mujer","Falda","Ropa","36","Wyoming","S","Magenta","3.3","No","Recogida en tienda","No","No","40","Tarjeta de débito","Trimestral"
"3604","45","Mujer","Vaqueros","Ropa","51","Luisiana","M","Oro","2.7","No","Envío Gratis","No","No","5","Efectivo","Semanal"
"3605","63","Mujer","Sudadera con capucha","Ropa","86","Luisiana","M","Naranja","3.3","No","Estándar","No","No","17","Tarjeta de débito","Anualmente"
"3606","68","Mujer","Vaqueros","Ropa","41","Alabama","M","Oro","4.3","No","Recogida en tienda","No","No","36","Transferencia bancaria","Trimestral"
"3607","41","Mujer","Sandalias","Calzado","90","Minnesota","XL","Morado","4.8","No","Expres","No","No","41","Venmo","Anualmente"
"3608","50","Mujer","Tiene","Accesorios","93","Nuevo México","L","Carbón","3.3","No","Estándar","No","No","20","Venmo","Quincenal"
"3609","24","Mujer","Guantes","Accesorios","56","Tennessee","M","Cian","4.3","No","Aire al día siguiente","No","No","2","Efectivo","Trimestral"
"3610","21","Mujer","Calcetines","Ropa","39","Nuevo México","M","Cian","3","No","Envío en 2 días","No","No","31","Tarjeta de débito","Mensual"
"3611","18","Mujer","Chaqueta","Abrigos","86","Texas","XL","Verde","4.8","No","Envío en 2 días","No","No","23","Transferencia bancaria","Quincenal"
"3612","63","Mujer","Camiseta","Ropa","82","Washington","M","Plata","2.9","No","Estándar","No","No","30","Tarjeta de crédito","Anualmente"
"3613","47","Mujer","Sandalias","Calzado","29","Míchigan","M","Cerceta","3.6","No","Estándar","No","No","26","Efectivo","Trimestral"
"3614","58","Mujer","Tiene","Accesorios","27","Minnesota","M","Magenta","3.5","No","Recogida en tienda","No","No","40","Venmo","Anualmente"
"3615","46","Mujer","Guantes","Accesorios","25","Delaware","L","Marrón","4.7","No","Envío en 2 días","No","No","19","Transferencia bancaria","Anualmente"
"3616","35","Mujer","Vestido","Ropa","31","California","M","Oro","4.4","No","Envío Gratis","No","No","4","Tarjeta de crédito","Mensual"
"3617","42","Mujer","Sudadera con capucha","Ropa","23","Wisconsin","L","Morado","3.3","No","Recogida en tienda","No","No","33","Tarjeta de débito","Quincenal"
"3618","48","Mujer","Cinturón","Accesorios","47","Kentucky","M","Lavanda","4.3","No","Expres","No","No","29","Tarjeta de débito","Mensual"
"3619","28","Mujer","Guantes","Accesorios","67","Nevada","M","Marrón","4","No","Envío en 2 días","No","No","47","PayPal","Quincenal"
"3620","44","Mujer","Bufanda","Accesorios","75","Carolina del Norte","S","Magenta","4.9","No","Envío en 2 días","No","No","50","Venmo","Semanal"
"3621","60","Mujer","Sandalias","Calzado","82","Luisiana","M","Turquesa","2.9","No","Expres","No","No","28","Tarjeta de crédito","Quincenal"
"3622","38","Mujer","Zapatos deportivos","Calzado","32","New Jersey","XL","Plata","4","No","Envío en 2 días","No","No","5","Efectivo","Quincenal"
"3623","46","Mujer","Vestido","Ropa","41","Wisconsin","M","Morado","4.3","No","Recogida en tienda","No","No","12","Tarjeta de crédito","Anualmente"
"3624","39","Mujer","Joyería","Accesorios","89","Arkansas","M","Violeta","2.7","No","Envío en 2 días","No","No","4","PayPal","Semanal"
"3625","22","Mujer","Tiene","Accesorios","82","Texas","XL","Melocotón","5","No","Recogida en tienda","No","No","22","Transferencia bancaria","Quincenal"
"3626","44","Mujer","Bufanda","Accesorios","99","Illinois","L","Verde","4.4","No","Expres","No","No","32","PayPal","Semanal"
"3627","69","Mujer","Blusa","Ropa","98","Misisipi","L","Cerceta","3.5","No","Expres","No","No","32","Venmo","Trimestral"
"3628","39","Mujer","Cinturón","Accesorios","54","Delaware","M","Plata","3.3","No","Aire al día siguiente","No","No","48","Efectivo","Trimestral"
"3629","53","Mujer","Blusa","Ropa","88","Georgia","L","Morado","3.8","No","Envío Gratis","No","No","35","Tarjeta de crédito","Mensual"
